text,label
Російські військові займаються мародерством на звільнених територіях Запорізької області,False
"Президент Росії випустив указ про нарахування мільйонних премій журналістам. Про це повідомляється у наказі за підписом гендиректора ВДТРК Олега Добродєєва, який активно розповсюджують ЗМІ та телеграм-канали у російському сегменті.",False
": ІКЕА повністю йде з Росії, таку інформацію розповсюдили ЗМІ та телеграм-канали",False
"У Клинцях Брянської області, де днями було збито українську ракету, почали готувати бомбосховища. Відповідне розпорядження видав голова адміністрації міста. Про це повідомляють телеграм-канали.",False
": Мінфіну РФ доручили посилити валютний контроль Валютні вклади, які не підтверджені легальними джерелами доходу, заморозять, а потім конфіскують. Таку інформацію розповсюджують телеграм-канали.",False
У Маріуполі сформовано партизанський рух. Вже було організовано підпал техніки МНС та вбивство одного співробітника. Українські телеграм-канали посилаються на дані Інституту вивчення війни.,False
Coca-Cola припиняє виробництво та продаж напоїв у Росії. Про це з посиланням на заяву компанії повідомляють російські ЗМІ та телеграм-канали.,False
": ВСУ використовує артилерію ефективніше за росіян, які завдають масованих ударів по мирних містах Українці добре справляються з гаубицями M777, пише радник глави МВС України Антон Геращенко з посиланням на американського генерала Марка Міллі.",False
Мешканці Маріуполя не отримають пенсій за червень без російського паспорта. Про це пише The Guardian.,False
": Американці не воюють в Україні, про це неодноразово заявляли у Білому домі",False
": До Росії повертаються вантажівки з трунами, в яких перевозять тіла російських солдатів і офіцерів Таке фото опублікував у своєму обліковому записі екс-депутат Держдуми від «Справедливої ​​Росії» Геннадій Гудков.",False
"Запчастини для автомобілів російського виробництва настільки тендітні, що їх легко розбити рукою. Про це пишуть українські телеграм-канали.",False
Російські війська завдали ракетного удару по багатоповерхових будинках у Миколаєві. Новину поширюють українські ЗМІ та телеграм канали.,False
Російський ракетний корабель отримав серйозні ушкодження під час спецоперації. Зараз його буксують Волгою на ремонт. Посада з'явилася в російському ТГ-каналі і поширюється українськими ЗМІ.,False
"Володимир Зеленський продемонстрував Борису Джонсону частини російської ракетної системи ""Точка-У"" на виставці трофейної техніки.",False
Президент Казахстану Касим-Жомарт Токаєв відмовився ухвалити орден Олександра Невського.,False
Компанія NVIDIA припиняє роботу в Росії через введені санкції.,False
Борги жителів Херсонської області перейшли із ПриватБанку до Тінькофф Банку.,False
": Іспанська компанія Mango остаточно йде з Росії, повідомляють ЗМІ та телеграм-канали.",False
"Генштаб ЗСУ заявив, що Росія робить інформаційні вкидання про те, що українська армія розміщує зброю та війська біля соцоб'єктів та у житлових кварталах.",False
": У Сєвєродонецьку ЗСУ знищили розвідгрупу полку «Ахмат», про це повідомив радник глави офісу президента України Олексій Арестович.",False
Росія примусово вивезла на свою територію понад 307 000 українських дітей. Про це пишуть українські телеграм-канали.,False
: Влада Казахстану заблокувала на своїй території 1700 вагонів з російським вугіллям Про це інформують українські телеграм-канали.,False
": У Підмосков'ї чоловік побив двох неформалів і змусив їх зняти каблучки з носа на камеру Відео опубліковано в обліковому записі з аватаркою, на якій зображено символ спецоперації з літерою «Z». Такі повідомлення поширюються на телеграм-каналах.",False
Калінінград зіткнеться з жорстким дефіцитом товарів через обмеження транзиту Литвою.,False
Українські телеграм-канали розповсюджують відео гасіння пожежі на буряній вежі в Чорному морі.,False
У Новосибірську набирають молодих вчителів для відрядження у Запоріжжі та Херсоні. Повідомлення розповсюджують у локальних групах та месенджерах.,False
": Найбільша криптовалютна біржа Binance купила понад 100 тисяч біткоїнів по 19 176 доларів за біткоїн, і криптовалюта різко зросла відразу на 12%, подолавши позначку в 20 тис. доларів.",False
: Після інциденту з крейсером «Москва» заарештовано командувача Чорноморського флоту адмірала Ігоря Осипова. Про це повідомляють українські ЗМІ та телеграм-канали.,False
: Американські підрозділи прибули на Україну Про це розповіла посол США Бріджет Брінк у своєму твіттері.,False
": ЗСУ завдали удару по острову Зміїний і «перетворили на пил» російський гарнізон, повідомив речник Оперативного штабу Одеської ОВА Сергій Братчук.",False
Білорусь відмовляється оплачувати постачання російського газу до рублів. Інформацію про це розповсюджують українські телеграм-канали.,False
У Курській та Брянській областях співробітники МНС дзвонять місцевим жителям із попередженнями про евакуацію.,False
": У Маріуполі склалася складна ситуація з хворими на цукровий діабет через дефіцит інсуліну Українські канали повідомляють про те, що хірурги роблять щодня по 3-5 операцій мешканцям з ампутації кінцівок.",False
"Російські військові катували та вбили українського журналіста Максима Левіна у Київській області. Новину поширюють проукраїнські ЗМІ, зокрема ""Медуза"".",False
Маріуполю загрожує епідемія холери Новину поширюють українськими телеграм-каналами.,False
"Сирія отримала від Росії 100 тисяч тонн зерна, вкраденого в Україні.",False
": У Маріуполі російські військові поводяться із загиблими городянами, як зі сміттям: трупи викопують і вантажать на трактори Про це заявив радник мера Петро Андрющенко.",False
: Всесвітня організація охорони здоров'я оголосила віспу мавп пандемією Про це повідомляє низка телеграм-каналів.,False
"Російські війська використали гіперзвукову ракету «Кинжал» для знищення українського підземного складу боєприпасів. При цьому це призвело до вибуху, як у великомасштабному блокбастері.",False
: Главі Калмикії було направлено папір від Військового комісаріату республіки про підвищення ступеня бойової готовності та початок мобілізаційних заходів,False
Лівобережний район Маріуполя відрізано від водопостачання. Місцевим мешканцям доводиться збирати дощову воду. Про це повідомляє екс-радник мера Маріуполя Петро Андрющенко.,False
: Російські військові демонтували найбільшу в Україні сонячну електростанцію Tokmak Solar Energy Про це повідомляє низка телеграм-каналів.,False
Під Херсоном бджоли до смерті закусали трьох російських військових. Ще 25 людей госпіталізовано.,False
": У російських лікарнях (особливо в Москві) гостра нестача шунтуючих систем для операцій Про це повідомив телеграм-канал Baza, новину швидко підхопили інші ЗМІ.",False
Заступник голови військово-цивільної адміністрації Херсонської області Кирило Стремоусов потрапив до лікарні із серцевим нападом.,False
"Українські війська заходять до Херсона, є відео, де бійці називають точну дату та рухаються у бік міста.",False
"Туреччина заявила, що не закуповуватиме в Росії зерно, оскільки серйозно ставиться до заяв про його крадіжку в Україні.",False
Міжнародна організація цивільної авіації (ICAO) висловила побоювання щодо неможливості Росії забезпечити безпеку польотів.,False
: ЗСУ виконують професійний тактичний відступ із Сєвєродонецька Про це повідомляють українські телеграм-канали з посиланням на джерела у Пентагоні.,False
Росіянам відмовлено у можливості отримання грецьких віз.,False
: дружина білгородського губернатора В'ячеслава Гладкова відпочиває у Дубаї Таку інформацію активно розповсюджують телеграм-канали.,False
"Під Донецьком загинув Погорєлов Віктор Сергійович, рятуючи товаришів із палаючого танка. Радісні коментарі щодо чергового «накаченого стероїдами орка» розлетілися українськими телеграм-каналами.",False
: ЗС РФ завдали удару по мирним об'єктам у Києві,False
"Росія може напасти на Молдову, щоби відкрити другий фронт проти України. Такі повідомлення з'являються в українських та західних джерелах.",False
": Росія знаходиться «за кілька годин від дефолту» за зовнішнім боргом, оскільки не зможе виплатити близько $100 млн за держоблігаціями, пише Bloomberg.",False
"Загальноросійська громадська організація «Об'єднання багатодітних сімей Росії» використовує зображення з агітаційного плакату Вермахту часів Другої світової війни, повідомляють опозиційні телеграм-канали.",False
"Росіяни крадуть у магазинах каву, а замість гранул у банку підсипають гречку. Про це повідомляють українські телеграм-канали.",False
У Псковській області завдяки діям партизанів з рейок зійшов поїзд із боєприпасами. Місце аварії було оточене військовими.,False
: Після відмови Росії від Болонської системи дипломи російських вишів не визнаватимуть в інших країнах,False
"Російські військові обстріляли торговий центр ""Амстор"" у Кременчуці. Про це повідомив президент України Володимир Зеленський.",False
ЗС РФ зазнали тяжких втрат у боях під Попасною та Лисичанськом. Списки загиблих на дев'ятьох аркушах опублікував радник голови МВС України Антон Геращенко.,False
": Росія вивозить з України зерно в промисловому масштабі, пише ВВС. Раніше повідомлялося, що РФ блокує порти України, щоби затримати зерно в країні.",False
": У соцмережах та ЗМІ, у тому числі і федеральних, поширюється відео, на якому зображено «торнадо в Чувашії»",False
У Маріуполі поряд із ринком «Азовський» будують військовий об'єкт. Інформацію про це розповсюджують українські телеграм-канали.,False
Російські війська завдали удару по станції техобслуговування «Автодизель». Під завалами безліч співробітників та відвідувачів. Про це пише мер Дніпра Борис Філатов.,False
": З'явилися нові докази влучення російської ракети в торговий центр «Амстор» Посаду з такими висновками виклав президент України Володимир Зеленський, «Медуза» (визнана іноземним агентом) зробила докладний відеорозбір.",False
Тяжкопораненому російському військовому в шпиталі Ростова-на-Дону терміново потрібна допомога. Інформація поширюється соціальними мережами.,False
": Жителів Ростовської області вивезуть із прикордонних районів Повідомлення із закликами евакуюватися надходять телефоном і через месенджери, нібито, від МНС.",False
"Росія надала Білорусії ядерну зброю. Новина широко поширюється великими ЗМІ, таким як BBC і Al Jazeera.",False
Росіянам не вистачає грошей на їжу. Вони змушені їсти котячий корм та годувати їм своїх дітей. Подібні пости з'явилися у пабликах різних міст Росії та українських телеграм-каналів.,False
": Китай таємно допомагає Росії на тлі військової спецоперації, про це заявила директор Національної розвідки США Евріл Хейнс.",False
": Російські фахівці планують осушити басейни Запорізької АЕС, що охолоджують, нібито, у пошуках зброї. Це загрожує ядерній безпеці, пишуть українські джерела.",False
": Російські війська покинули острів Зміїний, не витримавши атак ЗСУ Про це пишуть українські джерела та західні ЗМІ, наприклад New York Times.",False
: У Магаданській області 40 тисяч золотовидобувачів ризикують позбутися роботи через відмову країн-членів «Великої сімки» від купівлі російського золота. Про це повідомляють російські ЗМІ.,False
"Труни із загиблими в Україні російськими військовими розвантажують, немов дрова, з кузова вантажівки.",False
": Україна не займається виробництвом постановочних відеороликів, усі звинувачення - це пропаганда Так стверджують українські та західні ЗМІ.",False
Російська армія завдала ракетного удару по дитячому центру реабілітації на Одещині. Про це пише радник міністра внутрішніх справ України Антон Геращенко.,False
"Альфа-банк блокуватиме карти клієнтів, чий місячний оборот по картці постачає понад 200 тисяч рублів. Документ про це з'явився у телеграм-каналі ВЧК-ОДПУ.",False
"Російські військові вже 4 місяці не одержують звільнення, ротації не проводяться. Це негативно впливає на бойовий дух та моральний стан бійців.",False
"Програма аналітики криптобіржі Coinbase надає Агентству з імміграційного та митного контролю США (ICE) дані про користувачів, включаючи їхню геолокацію та історію транзакцій. Ці дані розсекретив гурт Tech Inquiry.",False
": Українські політики та журналісти повідомляють про відставку Начальника Генштабу РФ Валерія Герасимова Радник глави офісу президента України Олексій Арестович заявив, що Герасимов звільнений з посади в рамках чисток військового керівництва.",False
Білоруські спецназівці відмовляються воювати проти України. Заява про це поширюється українськими телеграм-каналами.,False
": Лисичанськ не взято Місто не оточене, за нього йдуть запеклі бої, повідомив речник нацгвардії України Руслан Музичук.",False
": Російські війська самі обстріляли Білгород Радник голови МВС України показав уламки від ракети ЗРК ""Панцир"" (використовується як ППО). Про це пишуть українські ЗМІ.",False
"У російських книгарнях з'явилася енциклопедія для дітей та підлітків про в'язниці та тюремну культуру, повідомляють українські телеграм-канали.",False
: Затягування конфлікту в Україні вигідне Росії Про це заявив колишній генсек НАТО Андерс Фог Расмуссен.,False
": Через те, що американська фармацевтична компанія MSD припиняє постачання до Росії вакцин проти вітряної віспи, кору, краснухи та паротиту, у медзакладах виникне дефіцит таких препаратів.",False
Росіяни не підтримують дії ЗС РФ в Україні та виступають проти військової спецоперації.,False
": Американські солдати не воюють в Україні, про що неодноразово заявляли у Білому Домі",False
"ЗСУ встановили український прапор на острові Зміїному, знаменуючи свою перемогу та встановлення контролю над стратегічною точкою. Про це пише прикордонна служба України.",False
"Розробники відеоігри про Смутний час, на яку Інститут розвитку інтернету виділив 260 мільйонів рублів, втекли з країни з грошима, сайт проекту перестав працювати, а із соцмереж видалили всю інформацію. Про це пишуть українські ЗМІ та телеграм-канали.",False
"Податки від відпочинку російських туристів у Туреччині витрачаються на створення безпілотників Bayraktar, які потім передають Україні. Листівки з таким текстом розповсюджуються на курортах.",False
"Росіянка влаштувала фотосесію прахом свого нареченого, який загинув в Україні. Хлопця кремували в урні з буквою Z. Про це повідомляють українські телеграм-канали.",False
": На переговорах глави МЗС Росії Сергія Лаврова з президентом Монголії Ухнаагійн Хурелсухом поставили вазу з нацистською символікою, повідомляють українські джерела та опозиційні ЗМІ.",False
": У Маріуполі не залишилося лікарів, оскільки з міста поїхали місцеві лікарі Росія також вивезла своїх фахівців, які там працювали тимчасово. Про це пишуть українські телеграм-канали.",False
"Жителям Курської області радять готуватися до початку бойових дій, прогнозують безробіття та дефіцит низки товарів.",False
Російського суховантажу із зерном було затримано турецькою митницею. Про це повідомляють українські телеграм-канали.,False
": Російський уряд вимагає від Єврейського агентства («Сохнуть»), яке займається питаннями репатріації в Ізраїль, припинити діяльність у країні Про це написав The Jerusalem Post, новину розтиражували інші ЗМІ.",False
: Литва поставить Україні новий турецький безпілотник - Bayraktar Vanagas Про це повідомив радник Міністра внутрішніх справ України Антон Геращенко.,False
"Лисичанськ лежить у руїнах. Російські військові переслідують проукраїнських мешканців, спалюють книги українською мовою. Інформацію розповсюджує західне видання Reuters.",False
": У Росії обмежать виїзд із країни: спочатку заборона торкнеться депутатів Держдуми та їхніх помічників, потім - і решти громадян, пишуть у соцмережах Для закордонної поїздки доведеться оформляти «виїзну візу».",False
"Кавказ – небезпечне місце, де постійно крадуть людей, а агресивні місцеві жителі за найменшої нагоди пускають у хід зброю, у тому числі вогнепальну. Думка поширюється серед людей, мало знайомих із культурою Кавказу.",False
"У Володимирі поряд із похоронним будинком розмістили гасло ""Своїх не кидаємо"" з літерою Z, як із символом спецоперації. Про це повідомляють українські телеграм-канали.",False
"Українські телеграм-канали активно розповсюджують інформацію про те, що Білий дім випустив колекційну монету з островом Зміїний, присвячену «героїчному» українському спротиву.",False
"Вчений в лабораторії схрестив ДНК гусениці і павука і випустив близько тисячі істот, що вийшли в живу природу. Ролик про це поширюється у соціальних мережах.",False
": Російські військові створюють загрозу ядерній безпеці на Запорізькій електростанції: хочуть осушити водосховища, що охолоджують, і зробити на її території військову базу, про це пише The Wall Street Journal.",False
"З музеїв Маріуполя російські військові викрали картини Айвазовського та Куїнджі. Інформацію поширюють українські телеграм-канали, посилаючись на повідомлення місцевої влади.",False
Російські війська вдарили по житловому будинку в Авдіївці. Про це повідомляють українські телеграм-канали.,False
Москвичів за допомогою повісток викликають до військкоматів для «уточнення документів». Фото документа розповсюджують у соцмережах та телеграм-каналах.,False
"Російські військовослужбовці продали ЗСУ 152-мм самохідні артилерійські установки 2С35 ""Коаліція-СВ"" по $150 тис. за одиницю за реальної вартості однієї гаубиці близько $7 млн ​​- така новина поширюється в російськомовному сегменті Telegram.",False
": Росіяни не хочуть звертатися за оформленням українських віз, хоча Київ надав їм таку можливість Про це повідомив голова МЗС Дмитро Кулеба.",False
: Матері загиблих на війні російських солдатів звинуватили в їхній смерті журналіста «Известий» Валентина Трушніна Після репортажу кореспондента позицію російських військових нібито обстріляли ЗСУ. Про це йдеться у листі на адресу астраханського відділення «Комітету солдатських матерів».,False
"У мережі опублікували фотографії вбивці колишнього прем'єр-міністра Японії Сіндзо Абе. Замах було скоєно незважаючи на наявність поряд охоронця, що хвалився вмінням вбити будь-кого за 0.2 секунди.",False
"Реактивна артилерія ЗСУ атакує позиції російської армії під Лисичанськом, повідомляють українські ТГ-канали.",False
"Влада Маріуполя визнала, що відновити водопостачання у місті неможливо. Інформацію розповсюджують українські телеграм-канали.",False
"Через дефіцит картоплі мережі ресторанів ""Смачно - і крапка"" доведеться прибрати з меню картопля фрі та картопля по-сільськи в деяких закладах. Про це повідомляє прес-служба компанії.",False
"У Калінінграді на будівлях з'явилися постери з прапорами Німеччини та України та підписом ""Кенігсберг треба повернути"". Про це пише український телеграм-канал.",False
": Російські військові намагаються спалити українське зерно, фермери змушені займатися збиранням під обстрілами Про це пишуть великі українські телеграм-канали.",False
ЗС РФ безпідставно обстріляли будинок для літніх людей у ​​Старій Краснянці.,False
: У Росії утворився брак «Феназепаму» Про це повідомило RTVI.,False
"Російські військові атакували житловий будинок у селищі Годин Яр, є жертви серед мирних жителів. Про це повідомляють усі великі українські телеграм-канали та ЗМІ. До висвітлення теми підключилися західні ЗМІ.",False
США постачають Україні нові зразки озброєння. Таку інформацію поширюють українські телеграм-канали та західні ЗМІ.,False
"Російські військові застосовують ракетні комплекси ""Точка-У"". Відео проїзду колони техніки околицями Луганська поширюють українські телеграм-канали та російські опозиційні журналісти.",False
": Протести на Шрі-Ланці були викликані, зокрема, діями Росії, яка обмежила експорт українського зерна, заявив держсекретар США Ентоні Блінкен.",False
": Росія знаходиться в міжнародній ізоляції, країни G20 демонструють одностайність щодо «українського питання»",False
": Російські пілоти винищувачів через санкції змушені використовувати навігатор Garmin GPS 152, який зазвичай застосовується для риболовлі, повідомляють українські джерела.",False
"Нацбатальйон ""Торнадо"" розпустили у червні 2015 року за рішенням військової прокуратури України. Колишніх учасників спецроти засудили до ув'язнення, повідомив радник голови МВС України Антон Геращенко.",False
Російські військові свідомо знищують зерна на українських полях. Про це повідомляє видання Bloomberg із посиланням на прес-секретаря південного командування ЗСУ Наталію Гуменюк.,False
"У Росії почали випускати незвичайні цигарки: на пачках зображено патріотичні гасла з латинськими літерами Z та V, повідомляють українські Telegram-канали.",False
Микола Дроздов знепритомнів під час зйомок у Москві. Інформацію розповсюджують російські телеграм-канали.,False
"Українські військові захопили трофейну ЗРПК ""Панцир-С1"". Про це пишуть українські телеграм-канали.",False
Бійці ЗСУ захопили селище Нехотіївка у Білгородській області. Про це пишуть у соцмережах із посиланням на інформаційне агентство «Бел.Ру».,False
": ВСУ завдали удару виключно по військових об'єктах у Новій Каховці, це нібито підтверджує потужний вибух, пишуть українські джерела.",False
Ощадбанк необґрунтовано підвищує перший внесок за схваленими іпотечними заявками.,False
"Росія не здатна налагодити ефективне серійне виробництво ракети «Сармат» через відсутність необхідної електроніки, яка постачалася з-за кордону. Інформацію розповсюджує радник голови МВС України Антон Геращенко.",False
"Іран планує передати Росії до кількох сотень безпілотних літальних апаратів, включаючи моделі, які здатні нести озброєння. Про це повідомило агентство Reuters із посиланням на помічника президента США з національної безпеки Джейк Салліван.",False
": Росія зупинила подачу газу газопроводом «Північний потік» виключно на помсту за те, що Європа підтримала Україну, повідомляють західні ЗМІ.",False
"Після злив, більшість вулиць Маріуполя затопило. Про це пише радник міністра внутрішніх справ України Антон Геращенко.",False
"Боротьба на нафтових ринках може призвести до загострення відносин Росії із Венесуелою та Іраном, повідомляє The New York Times.",False
На пшеничних полях у Ростовській області знайшли конструкції із лінзами для підпалу врожаю. Відповідні відеокадри поширилися у місцевих соцмережах.,False
Голову військово-цивільної адміністрації Херсонської області Володимира Сальдо госпіталізовано у важкому стані. Новину розповсюджують українські телеграм-канали.,False
Усі постачання західного озброєння в Україну перебувають під суворим контролем держави. Після ретельного обліку вся зброя вирушає на фронт. Про це повідомляє заступник голови ВП Михайло Подоляк.,False
Російські військові не займаються розмінуванням Маріуполя. Інформацію поширюють українські ЗМІ та телеграм-канали.,False
Проти шоумена Максима Галкіна завели кримінальну статтю про дискредитацію армії РФ. Про це повідомив екс-депутат Держдуми Роман Худяков.,False
ЗС РФ завдали ударів по пологовому будинку та медичному центру у Вінниці. Про це говорять Володимир Зеленський та українські медіа.,False
У телеграмі немає хороших каналів з якісною аналітикою.,False
"ЗС РФ бомбардують зерносховища, посилюючи ситуацію з українським зерном та загрозою голоду в Європі. Так підписано фотографію на фотостоку Getty Images.",False
": У Росії не скасовують ковидні обмеження, щоб залишити громадян країни «за залізною завісою» і не випускати за кордон Такі чутки запускають українські телеграм-канали.",False
"На Херсонщині роздають гроші за отримання російських паспортів, повідомляють українські Telegram-канали.",False
Українські ЗМІ поширюють інформацію про створення додаткових місць на цвинтарі Джанкойського району та виділення 100 тисяч ліжко-місць у стаціонарах республіки.,False
ЗС РФ завдали ракетного удару по цивільному вишу в Миколаєві. Інформацію розповсюдив керівник офісу президента України Андрій Єрмак,False
"Через звільнення іноземних брендів, московський ГУМ був змушений виставити на вітрини напої. Про це пишуть російські телеграм-канали та новинні сайти.",False
"Сполучені Штати витратять $100 млн на тренування українських льотчиків на винищувачах F-15 та F-16, випливає із проекту оборонного бюджету США на 2023 рік. Про це пише журналіст Остап Яриш.",False
"Мобільні поліклініки, доставлені ЗС РФ до Маріуполя, вийшли з ладу після двох днів роботи. Новину розповсюджують українські телеграм-канали.",False
ЗС РФ завдали удару по складу будматеріалів в Одесі. Склад був військовим об'єктом. Про це повідомляють українські телеграм-канали та ЗМІ.,False
": У Туркменістані заблоковано доступи до сайтів російських телеканалів і порталів новин, повідомляють «Радіо Азатлик» (визнано іноагентом) та українські телеграм-канали.",False
Пентагон відзначає відсутність ознак передачі західної зброї третій стороні.,False
Учасники одного з вуличних опитувань у Росії негативно відгукнулися про президента Володимира Путіна. Відповідний відеоролик опублікували українські Telegram-канали.,False
"У Луганській народній республіці продовжуються бої за населені пункти Білогорівка та Верхньокам'янка, повідомляють українські Telegram-канали.",False
": Телеведучий Андрій Малахов поїхав з Росії до Прибалтики і повертатися не має наміру, повідомляє один з російських телеграм-каналів.",False
Російські військові обстріляли житловий будинок у місті Часів Яр 9 липня. Загинули мирні мешканці. Про це говорив президент України Володимир Зеленський.,False
": У РФ почали користуватися флешками з музичними записами Про це пише радник МВС України Антон Геращенко, натякаючи, що Росія котиться в минуле через спецоперацію та санкції. Також подібні фото розповсюджують російські телеграм-канали.",False
